area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,purpose,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count
2180.0,Apartment,Residential,4.0,4.0,18530000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1100.0,Apartment,Residential,1.0,1.0,25000.0,Rent,Dhaka,DOHS Banani,0,0,0,0,0,0,0
2540.0,Apartment,Residential,4.0,4.0,140000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
2200.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0
13000.0,House,Residential,9.0,10.0,95000.0,Rent,Bogura,Bogura Sadar,0,0,0,0,0,0,0
2360.0,Apartment,Residential,3.0,3.0,150000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2700.0,Apartment,Residential,4.0,4.0,75000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,3.0,80000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
635.0,Apartment,Residential,2.0,2.0,25000.0,Rent,Dhaka,Badda,0,0,0,0,0,0,0
2150.0,Apartment,Residential,3.0,3.0,50000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2550.0,Apartment,Residential,3.0,3.0,110000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2445.0,Apartment,Residential,3.0,3.0,75000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
3375.0,Apartment,Residential,4.0,4.0,110000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
3000.0,Apartment,Residential,4.0,4.0,100000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
4700.0,Apartment,Residential,5.0,4.0,300000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
2800.0,Apartment,Residential,3.0,3.0,130000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
3200.0,Apartment,Residential,4.0,3.0,125000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
1250.0,Apartment,Residential,3.0,3.0,55000.0,Rent,Dhaka,DOHS Banani,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0
1250.0,Apartment,Residential,3.0,3.0,12500000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1263.0,Apartment,Residential,3.0,3.0,9000138.0,Sale,Dhaka,Basabo,0,0,0,0,0,0,0
1750.0,Apartment,Residential,3.0,3.0,15001000.0,Sale,Dhaka,Banashree,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,11124000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0
850.0,Apartment,Residential,2.0,3.0,4700500.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0
900.0,Apartment,Residential,2.0,2.0,5000400.0,Sale,Dhaka,Nikunja,0,0,0,0,0,0,0
1065.0,Apartment,Residential,3.0,3.0,10000350.0,Sale,Dhaka,Wari,0,0,0,0,0,0,0
1275.0,Apartment,Residential,5.0,3.0,5100000.0,Sale,Dhaka,Savar,0,0,0,0,0,0,0
2800.0,Apartment,Residential,4.0,3.0,80000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
2500.0,Apartment,Residential,3.0,3.0,150000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2000.0,Apartment,Residential,2.0,2.0,60000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
3200.0,Apartment,Residential,3.0,4.0,150000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
1850.0,Apartment,Residential,3.0,3.0,65000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
2300.0,Apartment,Residential,3.0,2.0,80000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2500.0,Apartment,Residential,3.0,3.0,110000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,120000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,3.0,70000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2800.0,Apartment,Residential,3.0,3.0,110000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
1250.0,Apartment,Residential,3.0,3.0,100000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
3000.0,Apartment,Residential,4.0,4.0,120000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
1850.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
850.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,32000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
1520.0,Apartment,Residential,3.0,3.0,8664000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,3.0,15200000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1250.0,Apartment,Residential,3.0,3.0,5875000.0,Sale,Dhaka,Baridhara,0,0,0,0,0,0,0
1297.0,Apartment,Residential,3.0,3.0,7133500.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0
1350.0,Apartment,Residential,3.0,3.0,13000500.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1420.0,Apartment,Residential,3.0,3.0,10650000.0,Sale,Dhaka,Dhanmondi,0,0,0,0,0,0,0
750.0,Apartment,Residential,2.0,2.0,6000000.0,Sale,Dhaka,Motijheel,0,0,0,0,0,0,0
1057.0,Apartment,Residential,2.0,3.0,5813500.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0
1395.0,Apartment,Residential,3.0,3.0,10183500.0,Sale,Dhaka,Banashree,0,0,0,0,0,0,0
1045.0,Apartment,Residential,2.0,2.0,32000.0,Rent,Dhaka,Niketan,0,0,0,0,0,0,0
2500.0,Apartment,Residential,4.0,3.0,90000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
3000.0,Apartment,Residential,4.0,4.0,150000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
2770.0,Apartment,Residential,2.0,3.0,120000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2300.0,Apartment,Residential,3.0,3.0,120000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
5500.0,Apartment,Residential,5.0,4.0,250000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1400.0,Apartment,Residential,2.0,3.0,48000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
2700.0,Apartment,Residential,4.0,4.0,100000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2475.0,Apartment,Residential,3.0,3.0,110000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,3.0,70000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
3200.0,Apartment,Residential,4.0,4.0,100000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
2300.0,Apartment,Residential,3.0,3.0,80000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
2700.0,Apartment,Residential,4.0,3.0,81000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
3200.0,Apartment,Residential,3.0,3.0,130000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
1350.0,Apartment,Residential,3.0,3.0,7425000.0,Sale,Dhaka,Savar,0,0,0,0,0,0,0
1900.0,Apartment,Residential,4.0,3.0,15000500.0,Sale,Dhaka,Baridhara,0,0,0,0,0,0,0
1900.0,Apartment,Residential,4.0,3.0,15000500.0,Sale,Dhaka,Baridhara,0,0,0,0,0,0,0
2250.0,Apartment,Residential,3.0,3.0,36000000.0,Sale,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1580.0,Apartment,Residential,3.0,3.0,8848000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
3000.0,Apartment,Residential,3.0,3.0,130000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2400.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2400.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2500.0,Apartment,Residential,3.0,3.0,170000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
2400.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2300.0,Apartment,Residential,3.0,3.0,70000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
2500.0,Apartment,Residential,3.0,3.0,65000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,3.0,45000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,60000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1610.0,Apartment,Residential,3.0,3.0,44000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
400.0,Apartment,Residential,1.0,2.0,30000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2.0,Apartment,Residential,2.0,2.0,43000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
2300.0,Apartment,Residential,4.0,4.0,100000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
2550.0,Apartment,Residential,3.0,3.0,120000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,3.0,65000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1800.0,Apartment,Residential,3.0,3.0,105000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2300.0,Apartment,Residential,4.0,3.0,90000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,3.0,95000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2065.0,Apartment,Residential,3.0,3.0,80000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2450.0,Apartment,Residential,4.0,4.0,130000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2700.0,Apartment,Residential,4.0,3.0,150000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1650.0,Apartment,Residential,4.0,3.0,50000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0
2700.0,Apartment,Residential,3.0,3.0,110000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1350.0,Apartment,Residential,4.0,4.0,50000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0
2150.0,Apartment,Residential,3.0,3.0,80000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2050.0,Apartment,Residential,3.0,3.0,130000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2500.0,Apartment,Residential,4.0,3.0,120000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
2000.0,Apartment,Residential,4.0,3.0,60000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
2600.0,Apartment,Residential,4.0,3.0,100000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
3030.0,Apartment,Residential,4.0,3.0,120000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
800.0,Apartment,Residential,2.0,1.0,40000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1850.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1.0,Apartment,Residential,3.0,3.0,50555.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2380.0,Apartment,Residential,3.0,3.0,120000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
1722.0,Apartment,Residential,4.0,3.0,100000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2044.0,Apartment,Residential,4.0,3.0,160000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
3200.0,Apartment,Residential,4.0,3.0,125000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
1150.0,Apartment,Residential,3.0,3.0,7245000.0,Sale,Dhaka,Adabor,0,0,0,0,0,0,0
1150.0,Apartment,Residential,3.0,3.0,7245000.0,Sale,Dhaka,Adabor,0,0,0,0,0,0,0
2360.0,Apartment,Residential,3.0,3.0,22601720.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1660.0,Apartment,Residential,3.0,3.0,65000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,85000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,7800000.0,Sale,Dhaka,Aftabnagar,0,0,0,0,0,0,0
2600.0,Apartment,Residential,3.0,3.0,120000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
3300.0,Apartment,Residential,5.0,5.0,100000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1900.0,Apartment,Residential,3.0,3.0,55000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2600.0,Apartment,Residential,5.0,4.0,70000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
3700.0,Apartment,Residential,4.0,4.0,150000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1300.0,Apartment,Residential,3.0,3.0,7000500.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0
2300.0,Apartment,Residential,3.0,3.0,80000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
1870.0,Apartment,Residential,3.0,3.0,21000100.0,Sale,Dhaka,Baridhara,0,0,0,0,0,0,0
1250.0,Apartment,Residential,3.0,3.0,8500000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0
1350.0,Apartment,Residential,3.0,3.0,8000100.0,Sale,Dhaka,Baridhara,0,0,0,0,0,0,0
950.0,Apartment,Residential,2.0,2.0,3999500.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0
2430.0,Apartment,Residential,4.0,3.0,36450000.0,Sale,Dhaka,Banani,0,0,0,0,0,0,0
1050.0,Apartment,Residential,2.0,3.0,4500300.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0
1400.0,Apartment,Residential,3.0,3.0,9000600.0,Sale,Dhaka,Aftabnagar,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,3.0,15000000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1250.0,Apartment,Residential,2.0,2.0,50000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1440.0,Apartment,Residential,4.0,3.0,11001600.0,Sale,Dhaka,Aftabnagar,0,0,0,0,0,0,0
1050.0,Apartment,Residential,2.0,3.0,4305000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0
2600.0,Apartment,Residential,3.0,3.0,170000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2150.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
3200.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Dhaka,Uttara East,0,0,0,0,0,0,0
2700.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2300.0,Apartment,Residential,4.0,3.0,70000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
700.0,Apartment,Residential,1.0,1.0,35000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
2350.0,Apartment,Residential,3.0,3.0,100000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2500.0,Apartment,Residential,3.0,3.0,120000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
950.0,Apartment,Residential,2.0,3.0,18000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
600.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
900.0,Apartment,Residential,2.0,3.0,17000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
800.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1150.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0
1500.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Dhaka,DOHS Mohakhali,0,0,0,0,0,0,0
2200.0,Apartment,Residential,5.0,4.0,50000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2300.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2200.0,Apartment,Residential,5.0,3.0,130000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2300.0,Apartment,Residential,4.0,4.0,120000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
1325.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Dhaka,DOHS Mohakhali,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Dhaka,Badda,0,0,0,0,0,0,0
1900.0,Apartment,Residential,3.0,3.0,55000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2520.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,70000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
900.0,Apartment,Residential,2.0,3.0,17000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
1150.0,Apartment,Residential,2.0,3.0,6555000.0,Sale,Dhaka,Badda,0,0,0,0,0,0,0
1350.0,Apartment,Residential,2.0,3.0,19500750.0,Sale,Dhaka,DOHS Mohakhali,0,0,0,0,0,0,0
2375.0,Apartment,Residential,3.0,4.0,19000000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1100.0,Apartment,Residential,3.0,3.0,7700000.0,Sale,Dhaka,Badda,0,0,0,0,0,0,0
1950.0,Apartment,Residential,3.0,3.0,18501600.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2520.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2220.0,Apartment,Residential,3.0,3.0,21001200.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,3.0,120000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
3000.0,Apartment,Residential,5.0,4.0,130000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1600.0,Apartment,Residential,4.0,3.0,55000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1500.0,Apartment,Residential,4.0,3.0,55000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
3400.0,Apartment,Residential,4.0,4.0,100000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,3.0,80000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
2995.0,Apartment,Residential,4.0,4.0,120000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,90000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
3200.0,Apartment,Residential,4.0,4.0,130000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2000.0,Apartment,Residential,4.0,4.0,120000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1996.0,Apartment,Residential,3.0,3.0,100000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2100.0,Apartment,Residential,3.0,4.0,40000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
1200.0,Apartment,Residential,2.0,3.0,16000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
3003.0,Apartment,Residential,5.0,4.0,70000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
1350.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Dhaka,DOHS Mohakhali,0,0,0,0,0,0,0
2300.0,Apartment,Residential,4.0,3.0,130000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,70000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
1350.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Dhaka,DOHS Mohakhali,0,0,0,0,0,0,0
2600.0,Apartment,Residential,3.0,3.0,62000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
3000.0,Apartment,Residential,6.0,4.0,130000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
2300.0,Apartment,Residential,3.0,3.0,120000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2100.0,Apartment,Residential,3.0,3.0,55000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
700.0,Apartment,Residential,1.0,2.0,216000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,100000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2550.0,Apartment,Residential,5.0,4.0,85000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
1300.0,Apartment,Residential,3.0,3.0,50000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
2300.0,Apartment,Residential,3.0,3.0,120000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2200.0,Apartment,Residential,4.0,3.0,95000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
4300.0,Apartment,Residential,5.0,5.0,300000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1850.0,Apartment,Residential,4.0,4.0,9250000.0,Sale,Dhaka,Dhanmondi,0,0,0,0,0,0,0
1300.0,Apartment,Residential,3.0,3.0,6500000.0,Sale,Dhaka,Badda,0,0,0,0,0,0,0
2525.0,Apartment,Residential,3.0,3.0,22000325.0,Sale,Dhaka,Kakrail,0,0,0,0,0,0,0
1450.0,Apartment,Residential,4.0,3.0,8801500.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,3.0,24000000.0,Sale,Dhaka,Banani,0,0,0,0,0,0,0
3150.0,Apartment,Residential,4.0,4.0,30003750.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,4.0,22000000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2250.0,Apartment,Residential,4.0,3.0,17500500.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2100.0,Apartment,Residential,3.0,3.0,100000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2200.0,Apartment,Residential,4.0,3.0,150000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2300.0,Apartment,Residential,4.0,3.0,105000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1540.0,Apartment,Residential,3.0,3.0,60000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,130000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
400.0,Apartment,Residential,1.0,1.0,15000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
2300.0,Apartment,Residential,4.0,3.0,100000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1500.0,Apartment,Residential,4.0,3.0,175000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1600.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0
3000.0,Apartment,Residential,4.0,3.0,220000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2545.0,Apartment,Residential,3.0,3.0,150000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2500.0,Apartment,Residential,4.0,4.0,65000.0,Rent,Dhaka,DOHS Mohakhali,0,0,0,0,0,0,0
2317.0,Apartment,Residential,3.0,3.0,150000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
2500.0,Apartment,Residential,3.0,3.0,80000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2750.0,Apartment,Residential,4.0,4.0,100000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1800.0,Apartment,Residential,3.0,3.0,120000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
1200.0,Apartment,Residential,2.0,3.0,22000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1425.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
650.0,Apartment,Residential,2.0,2.0,12500.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
625.0,Apartment,Residential,2.0,2.0,13500.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
900.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
1850.0,Apartment,Residential,3.0,3.0,36000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1700.0,Apartment,Residential,5.0,5.0,7000600.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0
750.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0
1137.0,Apartment,Residential,3.0,3.0,8527500.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0
2160.0,Apartment,Residential,3.0,3.0,8856000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,3.0,25000000.0,Sale,Dhaka,Niketan,0,0,0,0,0,0,0
2130.0,Apartment,Residential,3.0,3.0,25001940.0,Sale,Dhaka,Banani,0,0,0,0,0,0,0
3300.0,Apartment,Residential,5.0,4.0,150000.0,Rent,Dhaka,Gulshan 2,0,0,0,0,0,0,0
3250.0,Apartment,Residential,4.0,4.0,100000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
1850.0,Apartment,Residential,3.0,3.0,36000.0,Rent,Dhaka,Uttara West,0,0,0,0,0,0,0
2800.0,Apartment,Residential,3.0,3.0,160000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
2200.0,Apartment,Residential,4.0,3.0,170000.0,Rent,Dhaka,Banani,0,0,0,0,0,0,0
2500.0,Apartment,Residential,4.0,4.0,100000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
2800.0,Apartment,Residential,4.0,4.0,160000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
1400.0,Apartment,Residential,2.0,3.0,130000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
4200.0,Apartment,Residential,4.0,4.0,270000.0,Rent,Dhaka,Gulshan 1,0,0,0,0,0,0,0
